,date,item_name,base_price,qty,S1,S2,S3,S4,HyperDisplayQty,Frequency,inv_qty,real_qty,S0,ml_preds,Q_auto,ML_auto,abs_err_Q,abs_err_ML
175,2023-09-23,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,0.0,15.01388888888889,13.4296875,13.930555555555555,16.055555555555557,7.0,7,0.0,0.0,14.005390880310456,7.0,133.0,63.0,14.005390880310456,7.0
176,2023-09-24,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,4.0,14.043055555555556,13.0,13.743055555555555,14.854166666666666,7.0,7,0.0,4.0,13.438413783699549,7.0,127.0,63.0,9.438413783699549,3.0
177,2023-09-25,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,39.0,14.770833333333334,12.721354166666666,13.847222222222221,14.697222222222223,7.0,7,0.0,39.0,13.935271323552573,21.574095543345543,132.0,209.0,25.064728676447427,17.425904456654457
178,2023-09-26,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,41.0,14.743055555555555,13.986979166666666,14.35138888888889,15.183333333333334,7.0,7,0.0,41.0,14.286314951709048,38.04380086580087,136.0,373.0,26.71368504829095,2.9561991341991316
179,2023-09-27,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,37.0,14.530555555555555,13.880208333333334,14.5125,15.01388888888889,7.0,7,0.0,37.0,14.196392502441153,23.192562770562773,135.0,225.0,22.803607497558847,13.807437229437227
180,2023-09-28,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,57.0,14.697222222222223,14.614583333333334,14.609722222222222,14.256944444444445,7.0,7,0.0,57.0,14.78091874357309,25.92999250749251,141.0,252.0,42.21908125642691,31.07000749250749
181,2023-09-29,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,24.0,14.847222222222221,14.6484375,14.858333333333333,13.494444444444444,7.0,7,0.0,24.0,15.231743833910844,31.943465118215137,145.0,312.0,8.768256166089156,7.943465118215137
182,2023-09-30,Цай Хаантан 12гр ширхэгээр хийцтэй сүүтэй нь цайны идээ давс MNG,349.0,29.0,14.105555555555556,14.783854166666666,15.229166666666666,13.343055555555555,7.0,7,0.0,29.0,14.935977811679562,14.645390873015872,142.0,139.0,14.064022188320438,14.354609126984128
183,2023-08-01,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,8.0,16.227777777777778,14.283854166666666,16.5125,13.847222222222221,12.0,14,30.0,8.0,16.469396566435417,16.346055824292666,236.0,234.0,8.469396566435417,8.346055824292666
184,2023-08-02,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,4.0,16.180555555555557,16.9765625,18.1625,13.5125,12.0,14,46.0,4.0,18.171979632413404,12.0,249.0,144.0,14.171979632413404,8.0
185,2023-08-03,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,11.0,16.1875,16.90625,18.156944444444445,13.363888888888889,12.0,14,35.0,11.0,18.222189708480563,15.210394744144754,261.0,210.0,7.222189708480563,4.210394744144754
186,2023-08-04,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.975,17.828125,18.41111111111111,13.356944444444444,12.0,14,46.0,6.0,18.554745762711864,12.0,255.0,144.0,12.554745762711864,6.0
187,2023-08-05,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,1.0,15.25,18.190104166666668,18.415277777777778,13.306944444444444,12.0,14,45.0,1.0,18.226902446900112,12.0,251.0,145.0,17.226902446900112,11.0
188,2023-08-06,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,14.980555555555556,18.130208333333332,17.906944444444445,12.870833333333334,12.0,14,45.0,0.0,18.053652600176253,12.0,248.0,145.0,18.053652600176253,12.0
189,2023-08-07,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,8.0,15.829166666666667,17.799479166666668,17.74861111111111,12.71111111111111,12.0,14,56.0,8.0,18.536476902817235,12.0,245.0,134.0,10.536476902817235,4.0
190,2023-08-08,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,4.0,15.77361111111111,19.091145833333332,18.655555555555555,13.53888888888889,12.0,14,52.0,4.0,18.933370335225455,12.0,256.0,138.0,14.933370335225455,8.0
191,2023-08-09,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.770833333333334,21.888020833333332,18.39027777777778,15.204166666666667,12.0,14,46.0,6.0,18.98201369382022,12.0,263.0,144.0,12.982013693820221,6.0
192,2023-08-10,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,15.786111111111111,19.005208333333332,17.319444444444443,14.906944444444445,12.0,14,39.0,7.0,17.674565896197603,12.0,247.0,151.0,10.674565896197603,5.0
193,2023-08-11,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.901388888888889,19.338541666666668,17.461111111111112,15.501388888888888,12.0,14,53.0,6.0,17.665981965972783,12.0,233.0,137.0,11.665981965972783,6.0
194,2023-08-12,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,5.0,15.23611111111111,18.549479166666668,17.115277777777777,15.770833333333334,12.0,14,48.0,5.0,16.704517718883018,12.0,222.0,142.0,11.704517718883018,7.0
195,2023-08-13,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,15.293055555555556,17.416666666666668,16.629166666666666,15.8875,12.0,14,48.0,0.0,16.174054440947636,12.0,213.0,142.0,16.174054440947636,12.0
196,2023-08-14,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,15.666666666666666,16.4609375,16.39027777777778,15.8375,12.0,14,41.0,7.0,16.07730921961326,12.0,218.0,149.0,9.077309219613259,5.0
197,2023-08-15,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.55,18.078125,17.134722222222223,16.5125,12.0,14,35.0,6.0,16.512802879762805,12.0,232.0,155.0,10.512802879762805,6.0
198,2023-08-16,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,13.0,15.055555555555555,17.8046875,17.154166666666665,18.1625,12.0,14,42.0,13.0,15.583754576259842,12.0,209.0,148.0,2.5837545762598424,1.0
199,2023-08-17,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,15.216666666666667,15.395833333333334,15.723611111111111,18.156944444444445,12.0,14,35.0,7.0,14.651427146281138,12.0,200.0,155.0,7.651427146281138,5.0
200,2023-08-18,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,4.0,15.234722222222222,15.6015625,16.898611111111112,18.41111111111111,12.0,14,38.0,4.0,14.960266877315513,12.0,202.0,152.0,10.960266877315513,8.0
201,2023-08-19,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,2.0,14.66388888888889,15.3984375,17.15,18.415277777777778,12.0,14,36.0,2.0,14.566854500297492,12.0,198.0,154.0,12.566854500297492,10.0
202,2023-08-20,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,1.0,14.705555555555556,14.841145833333334,16.70277777777778,17.906944444444445,12.0,14,35.0,1.0,14.446831255870972,12.0,197.0,155.0,13.446831255870972,11.0
203,2023-08-21,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,19.0,15.383333333333333,15.286458333333334,16.8625,17.74861111111111,12.0,14,36.0,19.0,15.12531488020711,12.504571012321014,207.0,163.0,3.8746851197928898,6.495428987678986
204,2023-08-22,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,1.0,15.436111111111112,16.6484375,17.491666666666667,18.655555555555555,12.0,14,35.0,1.0,15.48820858201393,12.0,214.0,155.0,14.48820858201393,11.0
205,2023-08-23,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,15.0,15.284722222222221,16.276041666666668,17.268055555555556,18.39027777777778,12.0,14,35.0,15.0,15.284156232430412,12.0,211.0,155.0,0.2841562324304121,3.0
206,2023-08-24,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,15.120833333333334,16.888020833333332,17.40138888888889,17.319444444444443,12.0,14,35.0,0.0,15.674960551156108,12.0,217.0,155.0,15.674960551156108,12.0
207,2023-08-25,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,15.0,15.019444444444444,18.216145833333332,17.730555555555554,17.461111111111112,12.0,14,40.0,15.0,16.062783503133062,12.0,219.0,150.0,1.062783503133062,3.0
208,2023-08-26,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,3.0,14.29861111111111,18.755208333333332,18.454166666666666,17.115277777777777,12.0,14,37.0,3.0,16.075743345212654,12.0,222.0,153.0,13.075743345212654,9.0
209,2023-08-27,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,2.0,14.302777777777777,17.776041666666668,18.091666666666665,16.629166666666666,12.0,14,35.0,2.0,15.813766512848352,12.0,220.0,155.0,13.813766512848352,10.0
210,2023-08-28,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,12.0,14.618055555555555,17.854166666666668,17.904166666666665,16.39027777777778,12.0,14,3.0,12.0,16.08361920835334,12.0,256.0,187.0,4.0836192083533405,0.0
211,2023-08-29,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,3.0,14.780555555555555,18.526041666666668,18.181944444444444,17.134722222222223,12.0,14,0.0,3.0,16.243878022187097,12.0,262.0,190.0,13.243878022187097,9.0
212,2023-08-30,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,11.0,14.708333333333334,18.328125,18.719444444444445,17.154166666666665,12.0,14,9.0,11.0,16.29599045623836,12.0,254.0,181.0,5.295990456238361,1.0
213,2023-08-31,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,9.0,14.536111111111111,18.268229166666668,19.15,15.723611111111111,12.0,14,0.0,9.0,16.85001526784049,12.0,272.0,190.0,7.85001526784049,3.0
214,2023-09-01,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,9.0,14.797222222222222,19.158854166666668,19.069444444444443,16.898611111111112,12.0,14,11.0,9.0,16.844068567185374,12.0,261.0,179.0,7.844068567185374,3.0
215,2023-09-02,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,8.0,14.82638888888889,18.518229166666668,17.818055555555556,17.15,12.0,14,3.0,8.0,16.150346905875445,12.0,258.0,187.0,8.150346905875445,4.0
216,2023-09-03,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,14.73611111111111,17.1640625,16.97222222222222,16.70277777777778,12.0,14,3.0,0.0,15.547562255160114,12.0,247.0,187.0,15.547562255160114,12.0
217,2023-09-04,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,13.0,15.575,17.09375,16.994444444444444,16.8625,12.0,14,4.0,13.0,16.070751173708917,12.859532800532802,255.0,201.0,3.070751173708917,0.14046719946719755
218,2023-09-05,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,15.91388888888889,17.760416666666668,17.281944444444445,17.491666666666667,12.0,14,0.0,7.0,16.403963874993384,12.0,265.0,190.0,9.403963874993384,5.0
219,2023-09-06,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,15.6375,18.950520833333332,17.147222222222222,17.268055555555556,12.0,14,10.0,6.0,16.59162433141639,12.096143578643575,258.0,182.0,10.59162433141639,6.096143578643575
220,2023-09-07,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,10.0,16.181944444444444,19.8046875,17.086111111111112,17.40138888888889,12.0,14,0.0,10.0,17.16112116279121,12.0,278.0,190.0,7.161121162791211,2.0
221,2023-09-08,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,8.0,16.706944444444446,20.015625,16.855555555555554,17.730555555555554,12.0,14,12.0,8.0,17.40321827075391,12.0,270.0,178.0,9.40321827075391,4.0
222,2023-09-09,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,8.0,17.166666666666668,18.380208333333332,16.055555555555557,18.454166666666666,12.0,14,4.0,8.0,16.8140296906751,12.0,268.0,186.0,8.814029690675099,4.0
223,2023-09-10,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,17.240277777777777,15.9765625,14.854166666666666,18.091666666666665,12.0,14,4.0,0.0,16.00346243010773,12.0,254.0,186.0,16.00346243010773,12.0
224,2023-09-11,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,9.0,17.681944444444444,15.71875,14.697222222222223,17.904166666666665,12.0,14,15.0,9.0,16.24833650091795,12.0,247.0,175.0,7.248336500917951,3.0
225,2023-09-12,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,11.0,17.81111111111111,16.6875,15.183333333333334,18.181944444444444,12.0,14,4.0,11.0,16.64838468328538,12.0,265.0,186.0,5.648384683285379,1.0
226,2023-09-13,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,17.508333333333333,16.5859375,15.01388888888889,18.719444444444445,12.0,14,8.0,7.0,16.246647646473264,12.0,254.0,182.0,9.246647646473264,5.0
227,2023-09-14,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,8.0,17.38888888888889,15.265625,14.256944444444445,19.15,12.0,14,0.0,8.0,15.581744429032494,12.0,251.0,190.0,7.581744429032494,4.0
228,2023-09-15,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,7.0,17.729166666666668,13.966145833333334,13.494444444444444,19.069444444444443,12.0,14,0.0,7.0,15.37534906834183,12.0,247.0,190.0,8.37534906834183,5.0
229,2023-09-16,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,16.770833333333332,13.5078125,13.343055555555555,17.818055555555556,12.0,14,0.0,0.0,14.774182008697741,12.0,237.0,190.0,14.774182008697741,12.0
230,2023-09-17,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,16.129166666666666,12.9609375,13.186111111111112,16.97222222222222,12.0,14,0.0,0.0,14.311312099358974,12.0,229.0,190.0,14.311312099358974,12.0
231,2023-09-18,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,17.004166666666666,12.8984375,13.118055555555555,16.994444444444444,12.0,14,0.0,6.0,14.889817831773726,12.0,239.0,190.0,8.889817831773726,6.0
232,2023-09-19,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,16.579166666666666,13.697916666666666,13.77361111111111,17.281944444444445,12.0,14,0.0,0.0,14.880565093492992,12.0,239.0,190.0,14.880565093492992,12.0
233,2023-09-20,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,16.044444444444444,13.5078125,13.686111111111112,17.147222222222222,12.0,14,0.0,6.0,14.46550243724913,12.0,232.0,190.0,8.46550243724913,6.0
234,2023-09-21,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,16.322222222222223,13.53125,13.9625,17.086111111111112,12.0,14,0.0,0.0,14.742812658059211,12.0,237.0,190.0,14.742812658059211,12.0
235,2023-09-22,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,16.004166666666666,13.0703125,13.927777777777777,16.855555555555554,12.0,14,0.0,6.0,14.44292392812019,12.0,232.0,190.0,8.44292392812019,6.0
236,2023-09-23,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,15.01388888888889,13.4296875,13.930555555555555,16.055555555555557,12.0,14,0.0,0.0,14.005390880310456,12.0,224.0,190.0,14.005390880310456,12.0
237,2023-09-24,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,14.043055555555556,13.0,13.743055555555555,14.854166666666666,12.0,14,0.0,0.0,13.438413783699549,12.0,214.0,190.0,13.438413783699549,12.0
238,2023-09-25,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,6.0,14.770833333333334,12.721354166666666,13.847222222222221,14.697222222222223,12.0,14,2.0,6.0,13.935271323552573,12.0,221.0,188.0,7.935271323552573,6.0
239,2023-09-26,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,2.0,14.743055555555555,13.986979166666666,14.35138888888889,15.183333333333334,12.0,14,0.0,2.0,14.286314951709048,12.0,229.0,190.0,12.286314951709048,10.0
240,2023-09-27,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,14.530555555555555,13.880208333333334,14.5125,15.01388888888889,12.0,14,0.0,0.0,14.196392502441153,12.0,227.0,190.0,14.196392502441153,12.0
241,2023-09-28,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,0.0,14.697222222222223,14.614583333333334,14.609722222222222,14.256944444444445,12.0,14,0.0,0.0,14.78091874357309,12.0,237.0,190.0,14.78091874357309,12.0
242,2023-09-29,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,4549.0,5.0,14.847222222222221,14.6484375,14.858333333333333,13.494444444444444,12.0,14,0.0,5.0,15.231743833910844,12.0,245.0,190.0,10.231743833910844,7.0
243,2023-09-30,Тахиан махан буррито 240гр байцаатай Жодоо мод MNG,1699.0,0.0,14.105555555555556,14.783854166666666,15.229166666666666,13.343055555555555,12.0,14,0.0,0.0,14.935977811679562,12.0,240.0,190.0,14.935977811679562,12.0
